,Date,Hashrate_Price_Multiple
870,2017-09-26,6856294.7359
871,2017-09-25,7953301.89365
872,2017-09-24,9105159.40928
873,2017-09-23,7624199.74632
874,2017-09-22,9653662.98815
875,2017-09-21,6417491.87281
876,2017-09-20,8556655.83041
877,2017-09-19,6965995.45168
878,2017-09-18,8072925.27664
879,2017-09-17,7751843.021319999
880,2017-09-16,8256400.8511
881,2017-09-15,7981187.4894
882,2017-09-14,8715089.78728
883,2017-09-13,8623352.00004
884,2017-09-12,7981187.4894
885,2017-09-11,6329907.319180001
886,2017-09-10,7751843.021319999
887,2017-09-09,8027056.38302
888,2017-09-08,8072925.27664
889,2017-09-07,7430760.765989999
890,2017-09-06,8697798.70304
891,2017-09-05,7726470.9291
892,2017-09-04,6799294.41761
893,2017-09-03,7240807.04213
894,2017-09-02,7682319.66665
895,2017-09-01,7196655.77967
896,2017-08-31,7417412.09193
897,2017-08-30,6578538.10535
898,2017-08-29,5695512.85631
899,2017-08-28,6843445.68006
900,2017-08-27,4635882.55746
901,2017-08-26,4459277.50765
902,2017-08-25,4459277.50765
903,2017-08-24,7297172.1974
904,2017-08-23,4084580.66396
905,2017-08-22,5277828.94781
906,2017-08-21,5966241.41926
907,2017-08-20,6930018.87929
908,2017-08-19,6838230.549769999
909,2017-08-18,8215055.49267
910,2017-08-17,5966241.41926
911,2017-08-16,6975913.04406
912,2017-08-15,5966241.41926
913,2017-08-14,6792336.385
914,2017-08-13,6195712.24308
915,2017-08-12,6608759.72595
916,2017-08-11,6149818.07831
917,2017-08-10,6333394.737369999
918,2017-08-09,7012946.15317
919,2017-08-08,6542565.6185099995
920,2017-08-07,5986661.350269999
921,2017-08-06,7568850.421410001
922,2017-08-05,7654374.15499
923,2017-08-04,5901137.6167
924,2017-08-03,6499803.75172
925,2017-08-02,6371518.15136
926,2017-08-01,6200470.68421
927,2017-07-31,6285994.417780001
928,2017-07-30,6713613.085659999
929,2017-07-29,6414280.01815
930,2017-07-28,6585327.4853
931,2017-07-27,5878995.15883
932,2017-07-26,5918988.32318
933,2017-07-25,7118783.25355
934,2017-07-24,6878824.26748
935,2017-07-23,6398906.29533
936,2017-07-22,6158947.30925
937,2017-07-21,6478892.62402
938,2017-07-20,5958981.4875300005
939,2017-07-19,6598872.11706
940,2017-07-18,5918988.32318
941,2017-07-17,6518885.788369999
942,2017-07-16,5079131.87192
943,2017-07-15,5559049.84407
944,2017-07-14,5530741.54328
945,2017-07-13,6235294.60611
946,2017-07-12,6094383.99355
947,2017-07-11,6939847.66895
948,2017-07-10,4861416.13358
949,2017-07-09,5812562.76841
950,2017-07-08,5213692.665
951,2017-07-07,5002326.74615
952,2017-07-06,5248920.31814
953,2017-07-05,5389830.93071
954,2017-07-04,5988701.03412
955,2017-07-03,5988701.03412
956,2017-07-02,6622798.79067
957,2017-07-01,5448313.58084
958,2017-06-30,4245439.1539
959,2017-06-29,5554449.5596900005
960,2017-06-28,4634604.40967
961,2017-06-27,5023769.66545
962,2017-06-26,4316196.473130001
963,2017-06-25,5165284.30391
964,2017-06-24,5660585.5385300005
965,2017-06-23,4917633.6866
966,2017-06-22,4953012.34622
967,2017-06-21,4882255.026980001
968,2017-06-20,5342177.60199
969,2017-06-19,5129905.6443
970,2017-06-18,5129905.6443
971,2017-06-17,4993719.51673
972,2017-06-16,5162426.25716
973,2017-06-15,4723788.73204
974,2017-06-14,4757530.080130001
975,2017-06-13,4959978.16864
976,2017-06-12,4926236.82056
977,2017-06-11,4757530.080130001
978,2017-06-10,5094943.56099
979,2017-06-09,5567322.43419
980,2017-06-08,5567322.43419
981,2017-06-07,5094943.56099
982,2017-06-06,5533581.08611
983,2017-06-05,5432357.04185
984,2017-06-04,5687700.32189
985,2017-06-03,4325022.11977
986,2017-06-02,5035984.66001
987,2017-06-01,4858244.02495
988,2017-05-31,5302595.61259
989,2017-05-30,4473139.31565
990,2017-05-29,4887867.46412
991,2017-05-28,4976737.78165
992,2017-05-27,4532386.194
993,2017-05-26,4828620.58577
994,2017-05-25,4562009.63318
995,2017-05-24,4976737.78165
996,2017-05-23,4064100.39426
997,2017-05-22,4091936.69834
998,2017-05-21,4592990.1716
999,2017-05-20,4565153.86753
1000,2017-05-19,3952755.17798
1001,2017-05-18,4314627.1309
1002,2017-05-17,3674392.1372800004
1003,2017-05-16,4732171.69195
1004,2017-05-15,4565153.86753
1005,2017-05-14,4398136.04311
1006,2017-05-13,4286790.826830001
1007,2017-05-12,3757901.04949
1008,2017-05-11,4119773.0024099997
1009,2017-05-10,4021861.58655
1010,2017-05-09,4670548.93922
1011,2017-05-08,4333231.51583
1012,2017-05-07,4359179.00994
1013,2017-05-06,3347226.73977
1014,2017-05-05,4359179.00994
1015,2017-05-04,3425069.2220900003
1016,2017-05-03,4099704.0688699996
1017,2017-05-02,3892124.1160199996
1018,2017-05-01,3918071.61012
1019,2017-04-30,4488916.48047
1020,2017-04-29,3528859.1985199996
1021,2017-04-28,3814281.6337
1022,2017-04-27,3961100.13396
1023,2017-04-26,3831652.41717
1024,2017-04-25,3210303.37655
1025,2017-04-24,3961100.13396
1026,2017-04-23,3753983.78709
1027,2017-04-22,4323553.74099
1028,2017-04-21,3598646.52693
1029,2017-04-20,3702204.7003699997
1030,2017-04-19,3779873.33045
1031,2017-04-18,3572756.9835699997
1032,2017-04-17,3779873.33045
1033,2017-04-16,3909321.04724
1034,2017-04-15,3598646.52693
1035,2017-04-14,3287972.00662
1036,2017-04-13,3526859.22387
1037,2017-04-12,4147785.1435599998
1038,2017-04-11,3675881.4446
1039,2017-04-10,3949088.84926
1040,2017-04-09,3402674.03993
1041,2017-04-08,4023599.95962
1042,2017-04-07,3651044.40781
1043,2017-04-06,4023599.95962
1044,2017-04-05,3104629.5984799997
1045,2017-04-04,4371318.47465
1046,2017-04-03,3924251.81247
1047,2017-04-02,3278488.85599
1048,2017-04-01,3352999.96635
1049,2017-03-31,4073274.0332
1050,2017-03-30,3263345.89308
1051,2017-03-29,3665352.27121
1052,2017-03-28,3121461.28903
1053,2017-03-27,3925474.0452900003
1054,2017-03-26,3145108.72304
1055,2017-03-25,4161948.38537
1056,2017-03-24,3499820.23315
1057,2017-03-23,3807236.8752599997
1058,2017-03-22,3357935.6291099996
1059,2017-03-21,3216051.02506
1060,2017-03-20,3925474.0452900003
1061,2017-03-19,3712647.13922
1062,2017-03-18,3641704.8372
1063,2017-03-17,3504460.2612400004
1064,2017-03-16,3252505.60194
1065,2017-03-15,3573175.1683300002
1066,2017-03-14,3321220.50902
1067,2017-03-13,3550270.1993
1068,2017-03-12,3412840.38513
1069,2017-03-11,3573175.1683300002
1070,2017-03-10,3389935.4161
1071,2017-03-09,3252505.60194
1072,2017-03-08,3504460.2612400004
1073,2017-03-07,3252505.60194
1074,2017-03-06,3367030.44708
1075,2017-03-05,3069265.8497200003
1076,2017-03-04,3458650.3231900004
1077,2017-03-03,3440072.18302
1078,2017-03-02,3155225.44175
1079,2017-03-01,3352427.03186
1080,2017-02-28,3155225.44175
1081,2017-02-27,3900209.22661
1082,2017-02-26,3659185.0609199996
1083,2017-02-25,3637273.77313
1084,2017-02-24,3286693.16849
1085,2017-02-23,3045669.0028
1086,2017-02-22,3023757.71501
1087,2017-02-21,3242870.5929099997
1088,2017-02-20,2936112.56385
1089,2017-02-19,3330515.74407
1090,2017-02-18,3168918.11913
1091,2017-02-17,3189904.33184
1092,2017-02-16,2917083.5666099996
1093,2017-02-15,3546669.9479
1094,2017-02-14,3420752.6716400003
1095,2017-02-13,2959055.99203
1096,2017-02-12,2917083.5666099996
1097,2017-02-11,3105959.481
1098,2017-02-10,3546669.9479
1099,2017-02-09,3063987.05558
1100,2017-02-08,3168918.11913
1101,2017-02-07,2623276.58868
1102,2017-02-06,3336807.8208
1103,2017-02-05,3043000.8428700003
1104,2017-02-04,2910612.14912
1105,2017-02-03,3066886.62693
1106,2017-02-02,3750587.4673300004
1107,2017-02-01,2832474.91022
1108,2017-01-31,2852009.21995
1109,2017-01-30,3262229.72419
1110,2017-01-29,2969215.0783
1111,2017-01-28,3320832.65336
1112,2017-01-27,3066886.62693
1113,2017-01-26,2930146.45885
1114,2017-01-25,2910612.14912
1115,2017-01-24,2715269.05187
1116,2017-01-23,3398969.8922599996
1117,2017-01-22,3031276.95604
1118,2017-01-21,3165256.04802
1119,2017-01-20,2914045.25056
1120,2017-01-19,2528855.36
1121,2017-01-18,2646087.06
1122,2017-01-17,2830308.31
1123,2017-01-16,2796813.54
1124,2017-01-15,2880550.47
1125,2017-01-14,2528855.36
1126,2017-01-13,2897297.86
1127,2017-01-12,2562350.13
1128,2017-01-11,2679581.83
1129,2017-01-10,2147763.14
1130,2017-01-09,2637326.79
1131,2017-01-08,2195140.26
1132,2017-01-07,2542572.54
1133,2017-01-06,2210932.64
1134,2017-01-05,2432025.91
1135,2017-01-04,2589949.67
1136,2017-01-03,2526780.16
1137,2017-01-02,2463610.66
1138,2017-01-01,2337271.65
1139,2016-12-31,2479403.03
1140,2016-12-30,2368856.4
1141,2016-12-29,2589949.67
1142,2016-12-28,2405181.75
1143,2016-12-27,2189332.11
1144,2016-12-26,2574777.9
1145,2016-12-25,2112242.95
1146,2016-12-24,2343510.43
1147,2016-12-23,2451435.25
1148,2016-12-22,2451435.25
1149,2016-12-21,2127660.78
1150,2016-12-20,2343510.43
1151,2016-12-19,2173914.28
1152,2016-12-18,2235585.61
1153,2016-12-17,2050571.62
1154,2016-12-16,1958064.63
1155,2016-12-15,1981473.29
1156,2016-12-14,2537426.23
1157,2016-12-13,2223811.75
1158,2016-12-12,2223811.75
1159,2016-12-11,1881686.87
1160,2016-12-10,1924452.48
1161,2016-12-09,2238066.96
1162,2016-12-08,2494660.62
1163,2016-12-07,2138280.53
1164,2016-12-06,2166790.94
1165,2016-12-05,2109770.13
1166,2016-12-04,2451895.01
1167,2016-12-03,2052749.31
1168,2016-12-02,2045226.33
1169,2016-12-01,1989192.73
1170,2016-11-30,2115268.33
1171,2016-11-29,2297377.53
1172,2016-11-28,2017209.53
1173,2016-11-27,2157293.53
1174,2016-11-26,2129276.73
1175,2016-11-25,2297377.53
1176,2016-11-24,2059234.73
1177,2016-11-23,1877125.54
1178,2016-11-22,1961175.94
1179,2016-11-21,1807083.54
1180,2016-11-20,1989192.73
1181,2016-11-19,2073243.13
1182,2016-11-18,2012500.86
1183,2016-11-17,2177044.96
1184,2016-11-16,1974529.15
1185,2016-11-15,2177044.96
1186,2016-11-14,1809985.05
1187,2016-11-13,2126416.01
1188,2016-11-12,2063129.82
1189,2016-11-11,2126416.01
1190,2016-11-10,1860614.01
1191,2016-11-09,2139073.24
1192,2016-11-08,1847956.77
1193,2016-11-07,1949214.67
1194,2016-11-06,1885928.48
1195,2016-11-05,1462462.04
1196,2016-11-04,1966759.3
1197,2016-11-03,1676788.37
1198,2016-11-02,1815470.12
1199,2016-11-01,1853292.41
1200,2016-10-31,2130655.91
1201,2016-10-30,1878507.28
1202,2016-10-29,1916329.57
1203,2016-10-28,2042403.89
1204,2016-10-27,1752432.96
1205,2016-10-26,1752432.96
1206,2016-10-25,1802862.69
1207,2016-10-24,1815470.12
1208,2016-10-23,1878507.28
1209,2016-10-22,2107602.62
1210,2016-10-21,1722065.56
1211,2016-10-20,1619255.67
1212,2016-10-19,1991941.5
1213,2016-10-18,1606404.44
1214,2016-10-17,1670660.61
1215,2016-10-16,1824875.44
1216,2016-10-15,1747768.03
1217,2016-10-14,1644958.14
1218,2016-10-13,1863429.15
1219,2016-10-12,1786321.73
1220,2016-10-11,1606404.44
1221,2016-10-10,2056197.68
1222,2016-10-09,2171858.8
1223,2016-10-08,1726771.55
1224,2016-10-07,1930626.53
1225,2016-10-06,2002575.35
1226,2016-10-05,1894652.12
1227,2016-10-04,1822703.31
1228,2016-10-03,1690797.15
1229,2016-10-02,1882660.65
1230,2016-10-01,1702788.62
1231,2016-09-30,1714780.09
1232,2016-09-29,1774737.43
1233,2016-09-28,2026558.28
1234,2016-09-27,1834694.78
1235,2016-09-26,2230413.26
1236,2016-09-25,1874777.56
1237,2016-09-24,1526764.96
1238,2016-09-23,1582896.02
1239,2016-09-22,1863551.35
1240,2016-09-21,1717610.58
1241,2016-09-20,1493086.32
1242,2016-09-19,1627800.88
1243,2016-09-18,1829872.71
1244,2016-09-17,1571669.81
1245,2016-09-16,1728836.79
1246,2016-09-15,1751289.22
1247,2016-09-14,1863551.35
1248,2016-09-13,1829872.71
1249,2016-09-12,1799709.05
1250,2016-09-11,1700944.53
1251,2016-09-10,1569258.5
1252,2016-09-09,1580232.34
1253,2016-09-08,1668023.03
1254,2016-09-07,1492441.65
1255,2016-09-06,1536337.0
1256,2016-09-05,1964316.59
1257,2016-09-04,1382703.3
1258,2016-09-03,1678996.86
1259,2016-09-02,1547310.83
1260,2016-09-01,1481467.82
1261,2016-08-31,1810682.89
1262,2016-08-30,1635101.52
1263,2016-08-29,1642480.66
1264,2016-08-28,1556034.31
1265,2016-08-27,1426364.78
1266,2016-08-26,1404753.2
1267,2016-08-25,1653286.46
1268,2016-08-24,1588451.69
1269,2016-08-23,1718121.22
1270,2016-08-22,1761344.39
1271,2016-08-21,1685703.84
1272,2016-08-20,1664092.25
1273,2016-08-19,1664092.25
1274,2016-08-18,1329112.64
1275,2016-08-17,1469587.96
1276,2016-08-16,1577645.9
1277,2016-08-15,1645931.21
1278,2016-08-14,1645931.21
1279,2016-08-13,1495388.72
1280,2016-08-12,1505424.89
1281,2016-08-11,1525497.22
1282,2016-08-10,1254520.74
1283,2016-08-09,1495388.72
1284,2016-08-08,1485352.56
1285,2016-08-07,1676039.71
1286,2016-08-06,1696112.04
1287,2016-08-05,1535533.39
1288,2016-08-04,1686075.87
1289,2016-08-03,1555605.72
1290,2016-08-02,1623753.77
1291,2016-08-01,1634366.54
1292,2016-07-31,1262919.6
1293,2016-07-30,1560077.15
1294,2016-07-29,1453949.46
1295,2016-07-28,1358434.53
1296,2016-07-27,1369047.3
1297,2016-07-26,1400885.61
1298,2016-07-25,1337208.99
1299,2016-07-24,1390272.84
1300,2016-07-23,1369047.3
1301,2016-07-22,1411498.38
1302,2016-07-21,1591915.46
1303,2016-07-20,1358434.53
1304,2016-07-19,1581302.69
1305,2016-07-18,1580609.59
1306,2016-07-17,1665474.54
1307,2016-07-16,1432095.94
1308,2016-07-15,1506352.77
1309,2016-07-14,1379055.35
1310,2016-07-13,1516960.89
1311,2016-07-12,1516960.89
1312,2016-07-11,1654866.42
1313,2016-07-10,1580609.59
1314,2016-07-09,1538177.12
1315,2016-07-08,1463920.3
1316,2016-07-07,1485136.53
1317,2016-07-06,1538177.12
1318,2016-07-05,1601825.83
1319,2016-07-04,1603443.84
1320,2016-07-03,1551383.97
1321,2016-07-02,1634679.75
1322,2016-07-01,1561795.94
1323,2016-06-30,1520148.05
1324,2016-06-29,1551383.97
1325,2016-06-28,1530560.02
1326,2016-06-27,1530560.02
1327,2016-06-26,1728387.51
1328,2016-06-25,1353556.48
1329,2016-06-24,1457676.21
1330,2016-06-23,1343144.51
1331,2016-06-22,1551383.97
1332,2016-06-21,1598387.66
1333,2016-06-20,1725089.12
1334,2016-06-19,1549656.33
1335,2016-06-18,1452193.67
1336,2016-06-17,1452193.67
1337,2016-06-16,1500925.0
1338,2016-06-15,1296253.41
1339,2016-06-14,1569148.86592
1340,2016-06-13,1422954.8722
1341,2016-06-12,1520417.5346799998
1342,2016-06-11,1403462.33971
1343,2016-06-10,1608133.9309200002
1344,2016-06-09,1403462.33971
1345,2016-06-08,1406915.6396700002
1346,2016-06-07,1684335.62496
1347,2016-06-06,1694243.48158
1348,2016-06-05,1179034.93747
1349,2016-06-04,1406915.6396700002
1350,2016-06-03,1367284.2132
1351,2016-06-02,1426731.3529100001
1352,2016-06-01,1258297.7904100001
1353,2016-05-31,1436639.20952
1354,2016-05-30,1456454.92276
1355,2016-05-29,1317744.93011
1356,2016-05-28,1377192.06982
1357,2016-05-27,1357376.35658
1358,2016-05-26,1377192.06982
1359,2016-05-25,1456454.92276
1360,2016-05-24,1747819.16826
1361,2016-05-23,1776788.5467299998
1362,2016-05-22,1361560.78853
1363,2016-05-21,1438812.4644799998
1364,2016-05-20,1168431.59867
1365,2016-05-19,1487094.7619399999
1366,2016-05-18,1361560.78853
1367,2016-05-17,1361560.78853
1368,2016-05-16,1342247.8695399999
1369,2016-05-15,1390530.16701
1370,2016-05-14,1467781.84295
1371,2016-05-13,1342247.8695399999
1372,2016-05-12,1284309.11259
1373,2016-05-11,1403229.58036
1374,2016-05-10,1536447.57849
1375,2016-05-09,1447635.57974
1376,2016-05-08,1332179.98135
1377,2016-05-07,1438754.37986
1378,2016-05-06,1385467.18061
1379,2016-05-05,1492041.57911
1380,2016-05-04,1341061.18123
1381,2016-05-03,1394348.3804799998
1382,2016-05-02,1376585.98073
1383,2016-05-01,1296655.18185
1384,2016-04-30,1403229.58036
1385,2016-04-29,1207843.18309
1386,2016-04-28,1145796.9438200002
1387,2016-04-27,1341204.17454
1388,2016-04-26,1128032.65011
1389,2016-04-25,1172443.38437
1390,2016-04-24,1279029.14659
1391,2016-04-23,1270146.99973
1392,2016-04-22,1341204.17454
1393,2016-04-21,1465554.23046
1394,2016-04-20,1332322.0277
1395,2016-04-19,1199089.82493
1396,2016-04-18,1358968.46825
1397,2016-04-17,1270146.9997399999
1398,2016-04-16,1287911.29344
1399,2016-04-15,1465554.23047
1400,2016-04-14,1302194.693
1401,2016-04-13,1260723.52444
1402,2016-04-12,1252429.2907200002
1403,2016-04-11,1443196.66613
1404,2016-04-10,1343665.8615700002
1405,2016-04-09,1169486.95359
1406,2016-04-08,1210958.12216
1407,2016-04-07,1285606.2255799999
1408,2016-04-06,1235840.8233
1409,2016-04-05,1360254.3290000001
1410,2016-04-04,1219252.35587
1411,2016-04-03,1244135.05701
1412,2016-04-02,1136310.01874
1413,2016-04-01,1028361.5370700001
1414,2016-03-31,1308075.87516
1415,2016-03-30,1398571.69042
1416,2016-03-29,1168218.7061100001
1417,2016-03-28,1258714.5213799998
1418,2016-03-27,1209353.1676
1419,2016-03-26,1192899.383
1420,2016-03-25,1242260.73678
1421,2016-03-24,1242260.73678
1422,2016-03-23,1225806.9521899999
1423,2016-03-22,1036588.42937
1424,2016-03-21,1242260.73678
1425,2016-03-20,1110630.46004
1426,2016-03-19,1135311.13693
1427,2016-03-18,1063186.96715
1428,2016-03-17,1338828.03271
1429,2016-03-16,1197069.7704200002
1430,2016-03-15,1197069.7704200002
1431,2016-03-14,1189194.31141
1432,2016-03-13,1031685.1310899999
1433,2016-03-12,1283699.8196
1434,2016-03-11,1267948.90157
1435,2016-03-10,1299450.7376299999
1436,2016-03-09,1055311.50814
1437,2016-03-08,1220696.14747
1438,2016-03-07,1094688.8032200001
1439,2016-03-06,1292227.06539
1440,2016-03-05,1235336.56565
1441,2016-03-04,1080919.49495
1442,2016-03-03,1275972.63689
1443,2016-03-02,1040283.42371
1444,2016-03-01,1097173.92344
1445,2016-02-29,1210954.92291
1446,2016-02-28,1064665.06645
1447,2016-02-27,1219082.13716
1448,2016-02-26,1178446.06592
1449,2016-02-25,999647.352469
1450,2016-02-24,1097173.92344
1451,2016-02-23,1056537.8522
1452,2016-02-22,1024028.9952100001
1453,2016-02-21,1284099.85114
1454,2016-02-20,1129682.7804299998
1455,2016-02-19,1289532.1465
1456,2016-02-18,1002969.44728
1457,2016-02-17,1067446.0546
1458,2016-02-16,1060281.9871200002
1459,2016-02-15,1289532.1465
1460,2016-02-14,1096102.3245299999
1461,2016-02-13,1139086.7294100001
1462,2016-02-12,1375500.95627
1463,2016-02-11,1210727.40421
1464,2016-02-10,1210727.40421
1465,2016-02-09,1153414.86437
1466,2016-02-08,1303860.28146
1467,2016-02-07,1139675.93811
1468,2016-02-06,1074040.1511
1469,2016-02-05,1103874.59974
1470,2016-02-04,1038238.8127299999
1471,2016-02-03,978569.915444
1472,2016-02-02,1050172.59218
1473,2016-02-01,1068073.26137
1474,2016-01-31,1056139.48191
1475,2016-01-30,1014371.25381
1476,2016-01-29,883099.679791
1477,2016-01-28,918901.0181610001
1478,2016-01-27,978569.915444
1479,2016-01-26,974832.9955780001
1480,2016-01-25,935388.8859299999
1481,2016-01-24,1008642.2324200001
1482,2016-01-23,929754.0131229999
1483,2016-01-22,755072.956112
1484,2016-01-21,822691.429794
1485,2016-01-20,839596.048215
1486,2016-01-19,986102.741192
1487,2016-01-18,783247.320146
1488,2016-01-17,783247.320146
1489,2016-01-16,693089.355238
1490,2016-01-15,743803.2104989999
1491,2016-01-14,862135.539442
1492,2016-01-13,908849.8762030001
1493,2016-01-12,877866.3576959999
1494,2016-01-11,877866.3576959999
1495,2016-01-10,821063.240434
1496,2016-01-09,903685.9564520001
1497,2016-01-08,743604.444166
1498,2016-01-07,702293.0861569999
1499,2016-01-06,841718.919438
1500,2016-01-05,903685.9564520001
1501,2016-01-04,769424.042922
1502,2016-01-03,707457.005908
1503,2016-01-02,697129.166406
1504,2016-01-01,743604.444166
1505,2015-12-31,803647.041574
1506,2015-12-30,706094.510516
1507,2015-12-29,747902.7381119999
1508,2015-12-28,905844.931254
1509,2015-12-27,864036.703658
1510,2015-12-26,622478.055323
1511,2015-12-25,692158.4346510001
1512,2015-12-24,766484.1726
1513,2015-12-23,654995.565676
1514,2015-12-22,715385.22776
1515,2015-12-21,785065.607087
1516,2015-12-20,720030.586381
1517,2015-12-19,629152.109263
1518,2015-12-18,625219.90858
1519,2015-12-17,660609.7147270001
1520,2015-12-16,758914.731799
1521,2015-12-15,692067.32019
1522,2015-12-14,585897.901751
1523,2015-12-13,656677.514044
1524,2015-12-12,688135.119507
1525,2015-12-11,770711.3338479999
1526,2015-12-10,695999.5208729999
1527,2015-12-09,625219.90858
1528,2015-12-08,593762.303117
1529,2015-12-07,621791.873841
1530,2015-12-06,621791.873841
1531,2015-12-05,607331.597705
1532,2015-12-04,520569.94088999997
1533,2015-12-03,531415.147992
1534,2015-12-02,694093.25452
1535,2015-12-01,542260.355094
1536,2015-11-30,567565.8383310001
1537,2015-11-29,527800.0789579999
1538,2015-11-28,538645.2860600001
1539,2015-11-27,585641.183501
1540,2015-11-26,556720.631229
1541,2015-11-25,549490.493162
1542,2015-11-24,523733.52313999995
1543,2015-11-23,569560.2064149999
1544,2015-11-22,582653.544493
1545,2015-11-21,520460.18862
1546,2015-11-20,458266.83274700004
1547,2015-11-19,458266.83274700004
1548,2015-11-18,527006.857659
1549,2015-11-17,576106.875454
1550,2015-11-16,474633.50534499995
1551,2015-11-15,497546.846983
1552,2015-11-14,546646.864777
1553,2015-11-13,477906.839865
1554,2015-11-12,579380.209973
1555,2015-11-11,442536.702193
1556,2015-11-10,454915.351205
1557,2015-11-09,433252.715433
1558,2015-11-08,504429.947255
1559,2015-11-07,423968.72867399995
1560,2015-11-06,461104.675711
1561,2015-11-05,479672.64923000004
1562,2015-11-04,488956.63598900003
1563,2015-11-03,448726.026699
1564,2015-11-02,492051.298242
1565,2015-11-01,470388.662471
1566,2015-10-31,507524.60950799996
1567,2015-10-30,458010.013458
1568,2015-10-29,411610.987775
1569,2015-10-28,478195.11815
1570,2015-10-27,460035.80986599997
1571,2015-10-26,469115.464008
1572,2015-10-25,420690.641917
1573,2015-10-24,466088.91262799996
1574,2015-10-23,475168.56677
1575,2015-10-22,438849.950201
1576,2015-10-21,384372.025349
1577,2015-10-20,502407.529196
1578,2015-10-19,432796.84744
1579,2015-10-18,432796.84744
1580,2015-10-17,396478.230872
1581,2015-10-16,469115.464008
1582,2015-10-15,493327.875054
1583,2015-10-14,459502.34813500004
1584,2015-10-13,405087.596382
1585,2015-10-12,423225.846967
1586,2015-10-11,453456.264607
1587,2015-10-10,450433.222843
1588,2015-10-09,402064.554618
1589,2015-10-08,414156.721675
1590,2015-10-07,408110.638146
1591,2015-10-06,450433.222843
1592,2015-10-05,447410.181079
1593,2015-10-04,456479.306371
1594,2015-10-03,459502.34813500004
1595,2015-10-02,377880.220506
1596,2015-10-01,465548.431663
1597,2015-09-30,457184.327803
1598,2015-09-29,510276.701354
1599,2015-09-28,409991.106868
1600,2015-09-27,424738.98841
1601,2015-09-26,477831.36196099996
1602,2015-09-25,427688.564719
1603,2015-09-24,442436.44626099995
1604,2015-09-23,471932.209345
1605,2015-09-22,389344.07270900003
1606,2015-09-21,353949.157009
1607,2015-09-20,389344.07270900003
1608,2015-09-19,424738.98841
1609,2015-09-18,399224.588766
1610,2015-09-17,421875.62926300004
1611,2015-09-16,461514.950133
1612,2015-09-15,450189.42988500005
1613,2015-09-14,396393.208704
1614,2015-09-13,385067.688455
1615,2015-09-12,489828.75075500004
1616,2015-09-11,478503.23050600005
1617,2015-09-10,399224.588766
1618,2015-09-09,393561.828641
1619,2015-09-08,385067.688455
1620,2015-09-07,450189.42988500005
1621,2015-09-06,427538.389387
1622,2015-09-05,430369.76945
1623,2015-09-04,407263.870142
1624,2015-09-03,415355.20531
1625,2015-09-02,409960.98186500004
1626,2015-09-01,428840.76392399997
1627,2015-08-31,388384.08808200003
1628,2015-08-30,445023.43426099996
1629,2015-08-29,401869.646696
1630,2015-08-28,401869.646696
1631,2015-08-27,418052.317033
1632,2015-08-26,372201.417746
1633,2015-08-25,423446.540479
1634,2015-08-24,369504.306023
1635,2015-08-23,412658.093588
1636,2015-08-22,403437.399844
1637,2015-08-21,406057.123219
1638,2015-08-20,398197.953092
1639,2015-08-19,379859.889463
1640,2015-08-18,377240.166087
1641,2015-08-17,385099.336214
1642,2015-08-16,385099.336214
1643,2015-08-15,351042.932331
1644,2015-08-14,351042.932331
1645,2015-08-13,390338.78296599997
1646,2015-08-12,322225.9752
1647,2015-08-11,442733.250478
1648,2015-08-10,458451.59073100006
1649,2015-08-09,353662.655707
1650,2015-08-08,411296.56996999995
1651,2015-08-07,369025.145411
1652,2015-08-06,363827.608152
1653,2015-08-05,327444.847336
1654,2015-08-04,374222.68267
1655,2015-08-03,382018.988559
1656,2015-08-02,408006.674856
1657,2015-08-01,426198.055263
1658,2015-07-31,361228.839522
1659,2015-07-30,356031.302263
1660,2015-07-29,387216.52581799997
1661,2015-07-28,369025.145411
1662,2015-07-27,402809.137596
1663,2015-07-26,358630.070892
1664,2015-07-25,397611.600337
1665,2015-07-24,426555.350029
1666,2015-07-23,378313.971157
1667,2015-07-22,373235.931275
1668,2015-07-21,355462.791691
1669,2015-07-20,365618.871453
1670,2015-07-19,363079.85151300003
1671,2015-07-18,406243.190504
1672,2015-07-17,365618.871453
1673,2015-07-16,345306.71192800003
1674,2015-07-15,391009.07086
1675,2015-07-14,352923.77175
1676,2015-07-13,368157.89139400003
1677,2015-07-12,350384.75180900004
1678,2015-07-11,356089.18495900003
1679,2015-07-10,383102.847267
1680,2015-07-09,338898.672582
1681,2015-07-08,378191.272302
1682,2015-07-07,363456.54740700003
1683,2015-07-06,417483.872021
1684,2015-07-05,356089.18495900003
1685,2015-07-04,380647.05978400004
1686,2015-07-03,397837.572161
1687,2015-07-02,343810.247547
1688,2015-07-01,356089.18495900003
1689,2015-06-30,351177.609994
1690,2015-06-29,336442.8851
1691,2015-06-28,363122.622864
1692,2015-06-27,316188.406303
1693,2015-06-26,365592.844788
1694,2015-06-25,395235.507879
1695,2015-06-24,373003.51055999997
1696,2015-06-23,353241.73516700004
1697,2015-06-22,365592.844788
1698,2015-06-21,301367.074757
1699,2015-06-20,331009.737848
1700,2015-06-19,397705.729803
1701,2015-06-18,380414.176333
1702,2015-06-17,350771.513242
1703,2015-06-16,303837.29668200004
1704,2015-06-15,370533.288636
1705,2015-06-14,358182.179015
1706,2015-06-13,373779.242434
1707,2015-06-12,321734.031462
1708,2015-06-11,366682.16821100004
1709,2015-06-10,373779.242434
1710,2015-06-09,383242.008065
